predicted_year,section word count,string,Author,Book,Death_date,URI
159,461,"### | سنة تسع وخمسين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
160,261,"### | سنة ستين ومائة ms0280
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
161,1857,"### | سنة إحدى وستين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
162,554,"### | سنة اثنتين وستين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
163,303,"### | سنة ثلاث وستين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
164,452,"### | سنة أربع وستين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
165,233,"### | سنة خمس وستين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
166,169,"### | سنة ست وستين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
167,858,"### | سنة سبع وستين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
168,274,"### | سنة ثمان وستين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
169,1205,"### | سنة تسع وستين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
170,2247,"### | سنة سبعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
171,269,"### | سنة إحدى وسبعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
172,355,"### | سنة اثنتين وسبعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
173,409,"### | سنة ثلاث وسبعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
174,301,"### | سنة أربع وسبعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
175,390,"### | سنة خمس وسبعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
176,283,"### | سنة ست وسبعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
177,183,"### | سنة سبع وسبعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
178,109,"### | سنة ثمان وسبعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
179,1167,"### | سنة تسع وسبعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
180,372,"### | سنة ثمانين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
181,801,"### | سنة إحدى وثمانين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
182,1535,"### | سنة اثنتين وثمانين ومائة ms0324
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
183,695,"### | سنة ثلاث وثمانين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
184,390,"### | سنة أربع وثمانين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
185,552,"### | سنة خمس وثمانين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
186,369,"### | سنة ست وثمانين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
187,2227,"### | سنة سبع وثمانين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
188,394,"### | سنة ثمان وثمانين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
189,1327,"### | سنة تسع وثمانين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
190,736,"### | سنة تسعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
191,251,"### | سنة إحدى وتسعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
192,834,"### | سنة اثنتين وتسعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
193,1988,"### | سنة ثلاث وتسعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
194,451,"### | سنة أربع وتسعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
195,718,"### | سنة خمس وتسعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
196,625,"### | سنة ست وتسعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
197,642,"### | سنة سبع وتسعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
198,1659,"### | سنة ثمان وتسعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
199,457,"### | سنة تسع وتسعين ومائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
200,737,"### | سنة مائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
201,355,"### | سنة إحدى ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
202,458,"### | سنة اثنتين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
203,1005,"### | سنة ثلاث ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
204,1195,"### | سنة أربع ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
205,329,"### | سنة خمس ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
206,478,"### | سنة ست ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
207,966,"### | سنة سبع ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
208,627,"### | سنة ثمان ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
209,158,"### | سنة تسع ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
210,546,"### | سنة عشر ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
211,652,"### | سنة إحدى عشرة ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
212,319,"### | سنة اثنتي عشرة ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
213,707,"### | سنة ثلاث عشرة ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
214,673,"### | سنة أربع عشرة ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
215,553,"### | سنة خمس عشرة ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
216,568,"### | سنة ست عشرة ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
217,171,"### | سنة سبع عشرة ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
218,1792,"### | سنة ثماني عشرة ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
219,367,"### | سنة تسع عشرة ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
220,486,"### | سنة عشرين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
221,284,"### | سنة إحدى وعشرين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
222,306,"### | سنة اثنتين وعشرين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
223,472,"### | سنة ثلاث وعشرين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
224,900,"### | سنة أربع وعشرين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
225,460,"### | سنة خمس وعشرين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
226,353,"### | سنة ست وعشرين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
227,1413,"### | سنة سبع وعشرين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
228,805,"### | سنة ثمان وعشرين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
229,162,"### | سنة تسع وعشرين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
230,400,"### | سنة ثلاثين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
231,1398,"### | سنة إحدى وثلاثين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
232,684,"### | سنة اثنتين وثلاثين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
233,637,"### | سنة ثلاث وثلاثين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
234,659,"### | سنة أربع وثلاثين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
235,906,"### | سنة خمس وثلاثين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
236,321,"### | سنة ست وثلاثين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
237,502,"### | سنة سبع وثلاثين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
238,498,"### | سنة ثمان وثلاثين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
239,364,"### | سنة تسع وثلاثين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
240,808,"### | سنة أربعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
241,1029,"### | سنة إحدى وأربعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
242,827,"### | سنة اثنتين وأربعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
243,617,"### | سنة ثلاث وأربعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
244,553,"### | سنة أربع وأربعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
245,868,"### | سنة خمس وأربعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
246,711,"### | سنة ست وأربعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
247,1084,"### | سنة سبع وأربعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
248,707,"### | سنة ثمان وأربعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
249,203,"### | سنة تسع وأربعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
250,737,"### | سنة خمسين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
251,246,"### | سنة إحدى وخمسين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
252,639,"### | سنة اثنتين وخمسين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
253,310,"### | سنة ثلاث وخمسين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
254,371,"### | سنة أربع وخمسين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
255,536,"### | سنة خمس وخمسين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
256,1296,"### | سنة ست وخمسين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
257,251,"### | سنة سبع وخمسين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
258,533,"### | سنة ثمان وخمسين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
259,249,"### | سنة تسع وخمسين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
260,212,"### | سنة ستين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
261,1147,"### | سنة إحدى وستين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
262,335,"### | سنة اثنتين وستين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
263,142,"### | سنة ثلاث وستين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
264,542,"### | سنة أربع وستين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
265,413,"### | سنة خمس وستين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
266,170,"### | سنة ست وستين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
267,424,"### | سنة سبع وستين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
268,220,"### | سنة ثمان وستين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
269,249,"### | سنة تسع وستين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
270,1311,"### | سنة سبعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
271,322,"### | سنة إحدى وسبعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
272,246,"### | سنة اثنتين وسبعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
273,421,"### | سنة ثلاث وسبعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
274,294,"### | سنة أربع وسبعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
275,502,"### | سنة خمس وسبعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
276,573,"### | سنة ست وسبعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
277,156,"### | سنة سبع وسبعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
278,274,"### | سنة ثمان وسبعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
279,679,"### | سنة تسع وسبعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
280,343,"### | سنة ثمانين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
281,148,"### | سنة إحدى وثمانين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
282,1227,"### | سنة ms0536 اثنتين وثمانين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
283,882,"### | سنة ثلاث وثمانين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
284,1152,"### | سنة أربع وثمانين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
285,342,"### | سنة خمس وثمانين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
286,737,"### | سنة ست وثمانين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
287,450,"### | سنة سبع وثمانين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
288,612,"### | سنة ثمان وثمانين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
289,833,"### | سنة تسع وثمانين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
290,1002,"### | سنة تسعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
291,707,"### | سنة إحدى وتسعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
292,1154,"### | سنة اثنتين وتسعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
293,506,"### | سنة ثلاث وتسعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
294,585,"### | سنة أربع وتسعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
295,781,"### | سنة خمس وتسعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
296,946,"### | سنة ست وتسعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
297,601,"### | سنة سبع وتسعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
298,1038,"### | سنة ثمان وتسعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
299,328,"### | سنة تسع وتسعين ومائتين
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
300,210,"### | سنة ثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
301,984,"### | سنة إحدى وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
302,301,"### | سنة اثنتين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
303,842,"### | سنة ثلاث وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
304,648,"### | سنة أربع وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
305,303,"### | سنة خمس وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
306,902,"### | سنة ست وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
307,338,"### | سنة سبع وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
308,376,"### | سنة ثمان وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
309,1364,"### | سنة تسع وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
310,620,"### | سنة عشر وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
311,588,"### | سنة إحدى عشرة وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
312,523,"### | سنة اثنتي عشرة وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
313,743,"### | سنة ثلاث عشرة وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
314,183,"### | سنة أربع عشرة وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
315,519,"### | سنة خمس عشرة وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
316,771,"### | سنة ست عشرة وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
317,520,"### | سنة سبع عشرة وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
318,927,"### | سنة ثمان عشرة وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
319,786,"### | سنة تسع عشرة وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
320,1076,"### | سنة عشرين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
321,1086,"### | سنة إحدى وعشرين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
322,1375,"### | سنة اثنتين وعشرين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
323,842,"### | سنة ثلاث وعشرين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
324,1323,"### | سنة أربع وعشرين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
325,508,"### | سنة خمس وعشرين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
326,167,"### | سنة ست وعشرين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
327,495,"### | سنة سبع وعشرين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
328,2096,"### | سنة ثمان وعشرين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
329,1653,"### | سنة تسع وعشرين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
330,942,"### | سنة ثلاثين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
331,730,"### | سنة إحدى وثلاثين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
332,294,"### | سنة اثنتين وثلاثين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
333,419,"### | سنة ثلاث وثلاثين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
334,1044,"### | سنة أربع وثلاثين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
335,993,"### | سنة خمس وثلاثين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
336,257,"### | سنة ست وثلاثين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
337,367,"### | سنة سبع وثلاثين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
338,785,"### | سنة ثمان وثلاثين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
339,1574,"### | سنة تسع وثلاثين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
340,925,"### | سنة أربعين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
341,734,"### | سنة إحدى وأربعين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
342,1023,"### | سنة اثنتين وأربعين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
343,174,"### | سنة ثلاث وأربعين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
344,758,"### | سنة أربع وأربعين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
345,565,"### | سنة خمس وأربعين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
346,638,"### | سنة ست وأربعين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
347,489,"### | سنة سبع وأربعين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
348,792,"### | سنة ثمان وأربعين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
349,569,"### | سنة تسع وأربعين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
350,1444,"### | سنة خمسين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
351,603,"### | سنة إحدى وخمسين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
352,726,"### | سنة اثنتين وخمسين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
353,392,"### | سنة ثلاث وخمسين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
354,1040,"### | سنة أربع وخمسين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
355,274,"### | سنة خمس وخمسين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
356,1169,"### | سنة ست وخمسين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
357,1101,"### | سنة سبع وخمسين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
358,251,"### | سنة ثمان وخمسين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
359,235,"### | سنة تسع وخمسين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
360,2580,"### | سنة ستين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
361,137,"### | سنة إحدى وستين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
362,1254,"### | سنة اثنتين وستين وثلاثمائة
",IbnCimad,Shadharat,1089,1089IbnCimad.Shadharat.Shamela0012398-ara1
