gap_first,gap_last,abnormal_gap,reverse,Author,Book,Death_date,URI,prev_heading,next_heading,prev_date,next_date
255,131,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن منصور سنة 254 هجرية
","### | منصور سنة 132 هجرية
",254,132
260,265,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الخامسة من ولاية أحمد بن طولون على مصر وهي سنة تسع وخمسين
","### ||| السنة السادسة من ولاية أحمد بن طولون على مصر وهي سنة ستين ومائتين فيها
",259,266
260,157,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الزعفرانى سنة 259
","### | زفر توفى سنة 158 هجرية
",259,158
260,260,False,False,IbnSufyanFasawi,MacrifaWaTarikh,277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1,"### |||| سنة تسع وخمسين
","### |||| سنة احدى وستين
",259,261
262,274,False,False,Qannawji,HittaFiDhikr,1307,1307Qannawji.HittaFiDhikr.Shamela0010717-ara1,"### | الفصل الثالث في ذكر الجامع الصحيح للإمام الحافظ أبي الحسين مسلم بن الحجاج القشيري الشافعي المتوفى سنة إحدى وستين ومائتين
","### | الفصل الخامس في ذكر السنن لأبي داود سليمان بن الأشعث بن اسحاق الأزدي السجستاني المتوفى سنة خمس وسبعين ومائتين
",261,275
262,387,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الخصاف توفى سنة 261 هجرية
","### | الخطابى سنة 388 هجرية
",261,388
262,389,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | مسلم توفى سنة 261 هجرية
","### | المعافى النهروانى سنة 390 هجرية
",261,390
262,280,False,False,Dhahabi,TarikhIslam,748,0748Dhahabi.TarikhIslam.Shamela0035100-ara1,"### ||| -دخلت سنة إحدى وستين ومائتين 
","### ||| -فمن سنة إحدى وثمانين ومائتين 
",261,281
262,130,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن الأثير سنة 261 هجرية ms01
","### | أحمد جودت سنة 1312 هجرية
",261,131
269,270,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة عشرة من ولاية أحمد بن طولون على مصر وهي سنة ثمان وستين
","### ||| السنة الأولى من ولاية خمارويه على مصر وهي سنة إحدى وسبعين ومائتين فيها
",268,271
269,555,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | نصر بن يحيى سنة 268 هجرية
","### | النهروانى سنة 556 هجرية
",268,556
269,269,False,False,IbnSufyanFasawi,MacrifaWaTarikh,277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1,"### ||| سنة ثمان وستين
","### ||| سنة سبعين
",268,270
274,332,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن ماجة سنة 273
","### | الماتريدى سنة 333 هجرية
",273,333
274,200,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | حنبل سنة 273 هجرية
","### | حرمى بن عمارة توفى سنة 201 هجرية.
",273,201
274,240,False,True,Qannawji,HittaFiDhikr,1307,1307Qannawji.HittaFiDhikr.Shamela0010717-ara1,"### | الفصل السابع في ذكر سنن ابن ماجه لأبي عبد الله بن يزيد بن ماجه القزويني الحافظ المتوفي سنة ثلاث وسبعين ومائتين
","### | الفصل الثامن في ذكر مسند الإمام أحمد بن محمد بن حنبل المتوفي سنة إحدى وأربعين ومائتين
",273,241
274,274,False,False,IbnSufyanFasawi,MacrifaWaTarikh,277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1,"### ||| سنة ثلاث وسبعين
","### ||| سنة خمس وسبعين
",273,275
274,275,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة ثلاث وسبعين ومائتين
","### ||| ذكر سنة ست وسبعين ومائتين
",273,276
276,119,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابو الدرداء سنة 275 هجرية
","### | الدردير سنة 1201 هجرية
",275,120
276,630,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | إسحاق بن إبراهيم سنة 275 هجرية
","### | الأصم سنة 631 هجرية
",275,631
276,278,False,False,IbnSufyanFasawi,MacrifaWaTarikh,277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1,"### ||| سنة خمس وسبعين
","### ||| سنة تسع وسبعين
",275,279
276,302,True,False,Qannawji,HittaFiDhikr,1307,1307Qannawji.HittaFiDhikr.Shamela0010717-ara1,"### | الفصل الخامس في ذكر السنن لأبي داود سليمان بن الأشعث بن اسحاق الأزدي السجستاني المتوفى سنة خمس وسبعين ومائتين
","### | الفصل السادس في ذكر السنن لأبي عبد الرحمن بن شعيب النسائي الحافظ المتوفي سنة ثلاث وثلاثمائة
",275,303
276,278,False,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | أبو بكر سنة 275 هجرية
","### | أبو بكر سنة 279 هجرية
",275,279
279,279,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة ثمان وسبعين ومائتين
","### ||| ذكر سنة ثمانين ومائتين
",278,280
279,279,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثامنة من ولاية خمارويه على مصر وهي سنة ثمان وسبعين ومائتين
","### ||| السنة العاشرة من ولاية خمارويه على مصر وهي سنة ثمانين ومائتين فيها فتح
",278,280
279,884,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | محمد بن سلمة سنة 278 هجرية
","### | المرداوى سنة 885 هجرية
",278,885
280,281,False,False,IbnSufyanFasawi,MacrifaWaTarikh,277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1,"### ||| سنة تسع وسبعين
","### ||| سنة اثنتين وثمانين
",279,282
280,301,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || وفي سنة تسع وسبعين ومائتين 
","### || ثم كانت سنة اثنتين وثلاثمائة 
",279,302
280,292,False,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | أبو بكر سنة 279 هجرية
","### | أبو بكر سنة 293 هجرية
",279,293
290,292,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || [وفي سنة تسع وثمانين ومائتين
","### || ثم كانت سنة ثلاث وتسعين ومائتين
",289,293
290,296,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السادسة من ولاية هارون على مصر وهي سنة تسع وثمانين ومائتين فيها
","### ||| السنة السابعة من ولاية هارون على مصر وهي سنة تسعين ومائتين فيها في
",289,297
300,99,False,True,IbnSufyanFasawi,MacrifaWaTarikh,277,0277IbnSufyanFasawi.MacrifaWaTarikh.Shamela0012403-ara1,"### ||| سنة تسع وتسعين
","### ||| سنة مائة
",299,100
300,302,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية تكين الأولى على مصر وهي سنة تسع وتسعين ومائتين
","### ||| السنة الثالثة من ولاية تكين الأولى على مصر وهي سنة ثلثمائة فيها تتبع
",299,303
300,300,False,False,AhmadJindari,JamicWajiz,1337,1337AhmadJindari.JamicWajiz.Zaydiyya0000276-ara1,"### || AUTO سنة 299: فيها قبض المقتدر على وزيره بن الفرات ونهب دوره
","### || AUTO سنة 301: فيها أدخل الحلاج بغداد على جمل وحبس وصلب وزعموا أنه
",299,301
306,306,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة خمس وثلاثمائة
","### || ثم كانت سنة سبع وثلاثمائة
",305,307
306,306,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة من ولاية ذكا الرومي على مصر وهي سنة خمس وثلثمائة فيها حج
","### ||| السنة التي حكم فيها ذكا وفي آخرها تكين على مصر وهي سنة سبع وثلثمائة
",305,307
308,311,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة التي حكم فيها ذكا وفي آخرها تكين على مصر وهي سنة سبع وثلثمائة
","### ||| السنة الأولى من ولاية تكين الرابعة على مصر وهي سنة اثنتي عشرة وثلثمائة
",307,312
308,309,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة سبع وثلاثمائة
","### || ثم كانت سنة/إحدى عشرة وثلاثمائة 
",307,310
311,592,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المرتضى سنة 310 هجرية
","### | المرغينانى سنة 593 هجرية
",310,593
311,300,False,True,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### ||| سنه عشر وثلاثمائة
","### ||| سنه احدى عشره وثلاثمائة
",310,301
311,313,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة/إحدى عشرة وثلاثمائة 
","### || ثم كانت سنة أربع عشرة [وثلاثمائة]
",310,314
311,312,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة عشر وثلاثمائة 
","### || ثم كانت سنة ثلاث عشرة وثلاثمائة
",310,313
311,369,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن جرير الطبرى توفى سنة 310 هجرية
","### | الجصاص توفى سنة 370 هجرية
",310,370
311,300,False,True,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### ||| ثم دخلت سنه عشر وثلاثمائة
","### ||| ثم دخلت سنه احدى عشره وثلاثمائة
",310,301
315,309,False,True,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة أربع عشرة [وثلاثمائة]
","### || ثم كانت سنة عشر وثلاثمائة 
",314,310
315,211,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | أبو الليث سنة 314 هجرية
","### | ابن الماجشون سنة 212 هجرية
",314,212
315,316,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة أربع عشرة وثلاثمائة
","### ||| ذكر سنة سبع عشرة وثلاثمائة
",314,317
315,315,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة أربع عشرة وثلاثمائة 
","### || ثم كانت سنة ست عشرة وثلاثمائة 
",314,316
317,318,False,False,HamzaIsfahani,TarikhSini,360,0360HamzaIsfahani.TarikhSini.ShamAY0033836-ara1,"### ||| AUTO سنة ست عشرة وثلاثمائة:
","### ||| AUTO سنة تسع عشر وثلاثمائة:
",316,319
317,317,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة ست عشرة وثلاثمائة 
","### || ثم كانت سنة ثماني عشرة [وثلاثمائة] 
",316,318
318,704,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | أبو عبد الله الزبيرى توفى سنة 317 هجرية.
","### | عبد الله بن الفضل توفى سنة 705 هجرية.
",317,705
318,116,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | أبو سعيد البردعى توفى سنة 317 هجرية.
","### | سكينة بنت الحسين توفيت سنة 117 هجرية
",317,117
318,318,False,False,Dhahabi,CibarFiKhabar,748,0748Dhahabi.CibarFiKhabar.Shamela0025841-ara1,"### || سنة سبع عشرة وثلاثمئة
","### || سنة تسع عشرة وثلاثمئة
",317,319
318,320,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة سبع عشرة وثلاثمائة
","### ||| ذكر سنة إحدى وعشرين وثلاثمائة
",317,321
320,321,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة تسع عشرة وثلاثمائة
","### || ثم كانت سنة اثنتين وعشرين [وثلاثمائة]
",319,322
320,322,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة تسع عشرة [وثلاثمائة]
","### || ثم كانت سنة ثلاث وعشرين وثلاثمائة
",319,323
320,860,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الكعبى سنة 319 هجرية
","### | الكمال بن الهمام سنة 861 هجرية
",319,861
320,324,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثامنة من ولاية تكين الرابعة على مصر وهي سنة تسع عشرة وثلثمائة
","### ||| السنة الثالثة من ولاية الإخشيذ على مصر وهي سنة خمس وعشرين وثلثمائة
",319,325
320,223,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | أبو عبيد سنة 319 هجرية
","### | أبو عبيد سنة 224 هجرية
",319,224
320,317,False,True,HamzaIsfahani,TarikhSini,360,0360HamzaIsfahani.TarikhSini.ShamAY0033836-ara1,"### ||| AUTO سنة تسع عشر وثلاثمائة:
","### ||| AUTO سنة ثمان عشرة وثلاثمائة:
",319,318
322,322,False,False,Tabari,Tarikh,310,0310Tabari.Tarikh.Shamela0009783-ara1,"### ||| سنه احدى وعشرين وثلاثمائة
","### ||| سنه ثلاث وعشرين وثلاثمائة
",321,323
322,322,False,False,MuhammadHamadhani,TakmilatTarikhTabari,521,0521MuhammadHamadhani.TakmilatTarikhTabari.Shamela0006616-ara1,"### | سنة احدى وعشرين وثلاثمائة  (1)
","### | سنة ثلاث وعشرين وثلاثمائة
",321,323
322,120,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الطحاوى سنة 321 هجرية
","### | الطحطاوى توفى سنة 1211 هجرية
",321,121
322,559,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | أبو هاشم الجبائى توفى سنة 321 هجرية
","### | ابن هبيرة توفى سنة 560 هجرية
",321,560
322,322,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة إحدى وعشرين وثلاثمائة
","### ||| ذكر سنة ثلاث وعشرين وثلاثمائة
",321,323
338,338,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة سبع وثلاثين وثلاثمائة
","### || ثم كانت سنة تسع وثلاثين وثلاثمائة
",337,339
338,338,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 337 غزو سيف الدولة الروم وانكساره وغير ذلك:
","### | سنة 339 غزو سيف الدولة الروم:
",337,339
340,369,True,False,AhmadJindari,JamicWajiz,1337,1337AhmadJindari.JamicWajiz.Zaydiyya0000276-ara1,"### || AUTO سنة 339: فيها توفى أبو إسماعيل الصعلوكي محمد بن سليمان هو
","### || AUTO سنة 370: فيها توفى الفقيه العلامة أبو بكر أحمد بن علي الرازي
",339,370
340,345,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الخامسة من ولاية أنوجور على مصر وهي سنة تسع وثلاثين وثلثمائة
","### ||| السنة السادسة من ولاية أنوجور على مصر وهي سنة أربعين وثلثمائة فيها قصد
",339,346
340,340,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة تسع وثلاثين وثلاثمائة
","### || ثم كانت سنة إحدى وأربعين وثلاثمائة
",339,341
340,340,False,False,Dhahabi,CibarFiKhabar,748,0748Dhahabi.CibarFiKhabar.Shamela0025841-ara1,"### || سنة تسع وثلاثين وثلاثمئة
","### || سنة إحدى وأربعين وثلاثمئة
",339,341
347,348,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة ست وأربعين وثلاثمائة
","### ||| ذكر سنة تسع وأربعين وثلاثمائة
",346,349
347,347,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية عشرة من ولاية أنوجور على مصر وهي سنة ست وأربعين وثلثمائة
","### ||| السنة الرابعة عشرة من ولاية أنوجور على مصر وهي سنة ثمان وأربعين
",346,348
347,340,False,True,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة السادسة من ولاية أنوجور على مصر وهي سنة أربعين وثلثمائة فيها قصد
","### ||| السنة السابعة من ولاية أنوجور على مصر وهي سنة إحدى وأربعين وثلثمائة
",346,341
347,121,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الأصم سنة 346 هجرية
","### | إياس بن معاوية سنة 122 هجرية
",346,122
349,354,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة عشرة من ولاية أنوجور على مصر وهي سنة ثمان وأربعين
","### ||| السنة الأولى من ولاية كافور الإخشيذي على مصر - وهي سنة خمس وخمسين
",348,355
349,350,False,False,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,"### | أجزاء أبي بكر أحمد بن سلمان بن الحسن الفقيه المعروف بالنجاد، مات في ذي الحجة سنة ثمان وأربعين وثلاث مائة
","### | أجزاء الحافظ أبي الحسين عبد الباقي بن قانع، مات سنة إحدى وخمسين وثلاث مائة
",348,351
349,309,False,True,Mascudi,TanbihWaIshraf,346,0346Mascudi.TanbihWaIshraf.Shamela0023718-ara1,"### | ذكر السنة الثامنة من الهجرة وتسمى «سنة الفتح»
","### | ذكر السنة العاشرة من الهجرة وهي سنة «حجة الوداع»
",348,310
350,350,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت ms529 سنة تسع وأربعين (وثلاثمائة)
","### || ثم كانت سنة إحدى وخمسين وثلاثمائة
",349,351
350,350,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 349 غزو سيف الدولة الروم:
","### | سنة 351 استيلاء الروم على عين زربة:
",349,351
352,362,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثالثة من ولاية جوهر القائد على مصر وهي سنة إحدى وستيها
","### ||| السنة الأولى من ولاية المعز معد على مصر وهي سنة ثلاث وستين وثلثمائة
",351,363
352,414,True,False,IbnKaykaldiDimashqi,ItharatFawaid,761,0761IbnKaykaldiDimashqi.ItharatFawaid.Shamela0022882-ara1,"### | أجزاء الحافظ أبي الحسين عبد الباقي بن قانع، مات سنة إحدى وخمسين وثلاث مائة
","### | الجزء الأول والثاني من فوائد أبي الحسن علي بن عبد الله بن إبراهيم الهاشمي العيسوي مات سنة خمس عشرة وأربع مائة
",351,415
352,353,False,False,AbuBakrMaliki,RiyadNufus,1072,1072AbuBakrMaliki.RiyadNufus.Shamela0148883-ara1,"### || ثم كانت سنة إحدى وخمسين وثلاثمائة
","### || ثم كانت سنة أربع وخمسين وثلاثمائة
",351,354
352,352,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 351 استيلاء الروم على عين زربة:
","### | سنة 353 عصيان «نجا» على سيف الدولة:
",351,353
357,358,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية كافور الإخشيذي على مصر - وهي سنة ست وخمسين
","### ||| السنة الأولى من ولاية جوهر الرومي المعزي القائد على مصر وهي سنة تسع
",356,359
357,770,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | السبكى توفى سنة 356 هجرية
","### | إبن السبكى سنة 771 هجرية
",356,771
357,377,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 356 وفاة سيف الدولة وبقية حوادث دولته في حلب:
","### | سنة 378 عصيان بكجور وقتله، ووفاة أبي المعالي:
",356,378
362,368,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || ودخلت سنة إحدى وستين وثلاثمائة @YY361
","### || ثم دخلت سنة تسع وستين وثلاثمائة @YY369
",361,369
362,362,False,False,Miskawayh,Tajarib,421,0421Miskawayh.Tajarib.Shamela0012396-ara1,"### | ودخلت سنة احدى وستين وثلاثمائة
","### | ودخلت سنة ثلاث وستين وثلاثمائة
",361,363
364,893,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | غلام الخلال سنة 363 هجرية
","### | ابن الغرس سنة 894 هجرية
",363,894
364,364,False,False,Miskawayh,Tajarib,421,0421Miskawayh.Tajarib.Shamela0012396-ara1,"### | ودخلت سنة ثلاث وستين وثلاثمائة
","### | ودخلت سنة خمس وستين وثلاثمائة
",363,365
364,874,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | التميمى توفى سنة 363 هجرية.
","### | الثعالبى توفى سنة 875 هجرية
",363,875
364,368,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### || ولاية الفتكين المعزي لدمشق في بقية سنة 363 وما بعدها وشرح السبب في ذلك
","### | سنة تسع وستين وثلاثمائة
",363,369
365,393,True,False,KurdCali,KhitatSham,1372,1372KurdCali.KhitatSham.Shamela0037063-ara1,"### | دور الفاطميين من سنة 364 - 394
","### | تتمة دور الفاطميين من سنة 394 - 463
",364,394
365,365,False,False,IbnDawadari,KanzDurar,736,0736IbnDawadari.KanzDurar.Sham19Y0018147-ara1,"### ||| ذكر سنة أربع وستين وثلاث مئة
","### ||| ذكر سنة ست وستين وثلاث مئة
",364,366
365,365,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الثانية من ولاية المعز معد على مصر وهي سنة أربع وستين وثلثمائة
","### ||| السنة الأولى من ولاية العزيز نزار العبيدي على مصر وهي سنة ست وستين
",364,366
370,371,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || ثم دخلت سنة تسع وستين وثلاثمائة @YY369
","### || فلما كان في سنة اثنتين وسبعين @YY372
",369,372
370,374,False,False,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,"### ||| السنة الرابعة من ولاية العزيز نزار على مصر وهي سنة تسع وستين
","### ||| السنة الخامسة من ولاية العزيز نزار على مصر وهي سنة سبعين وثلثمائة
",369,375
370,370,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### | سنة تسع وستين وثلاثمائة
","### | سنة احدى وسبعين وثلاث مائة
",369,371
372,372,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة إحدى وسبعين وثلاثمائة @YY371
","### || سنة ثلاث وسبعين وثلاثمائة@YY373
",371,373
372,380,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### | سنة احدى وسبعين وثلاث مائة
","### | سنة إحدى وثمانين وثلاثمائة
",371,381
372,372,False,False,CabdCazizKattani,DhaylTarikhMawlidCulama,466,0466CabdCazizKattani.DhaylTarikhMawlidCulama.JK000770-ara1,"### | سنة إحدى وسبعين وثلاثمئة
","### | سنة ثلاث وسبعين وثلاثمئة
",371,373
372,410,True,False,IbnKathir,TabaqatShaficiyyin,774,0774IbnKathir.TabaqatShaficiyyin.Shamela0012860-ara1,"### || المرتبة الأولى منها من سنة إحدى وخمسين وثلاث مائة إلى آخر سنة سبعين
","### || المرتبة الأولى منها من أول سنة إحدى وأربع مائة إلى آخر سنة عشر
",371,411
379,387,False,False,IbnQalanisi,Tarikh,555,0555IbnQalanisi.Tarikh.Shamela0022799-ara1,"### || ولاية القائد منير الخادم ومنجوتكين دمشق والسبب في ذلك وما آلت إليه أحوالها في سنة 378 وما بعدها
","### || ولاية بشارة الإخشيدي القائد لدمشق في سنة 388 والسبب الداعي إلى ذلك وما آلت إليه الحال
",378,388
379,401,False,False,IbnHusaynGhazzi,NahrDhahab,1351,1351IbnHusaynGhazzi.NahrDhahab.Shamela0011788-ara1,"### | سنة 378 عصيان بكجور وقتله، ووفاة أبي المعالي:
","### | سنة 402 انقراض دولة بني حمدان من حلب:
",378,402
379,466,True,False,IbrahimShajari,TabaqatZaydiyyaKubra,1152,1152IbrahimShajari.TabaqatZaydiyyaKubra.Zaydiyya0000100-ara1,"### ||| AUTO 155- الحسن بن أحمد بن أفلح [... - بعد سنة 378ه]
","### ||| AUTO 157- الحسن بن الحسيني الجرجاني [... - بعد سنة 467 ه]
",378,467
379,379,False,False,Maqrizi,ItticazHunafa,845,0845Maqrizi.ItticazHunafa.Shamela0000176-ara1,"### || سنة ثمان وسبعين وثلاثمائة @YY378
","### || وفي رجب سنة ثمانين
",378,380
